"tID","mID","cID","tDate","tTime"
"3099","325","607","2020-12-02","22:01:00"
"3100","346","608","2020-07-03","06:58:00"
"3101","259","608","2020-09-17","03:51:00"
"3102","161","608","2020-12-03","22:18:00"
"3103","284","609","2020-01-26","12:51:00"
"3104","170","609","2020-02-06","00:12:00"
"3105","565","609","2020-03-08","10:04:00"
"3106","30","609","2020-06-12","10:21:00"
"3107","550","609","2020-08-25","15:10:00"
"3108","277","609","2020-08-28","09:03:00"
"3109","379","610","2020-01-05","13:46:00"
"3110","402","610","2020-01-28","11:47:00"
"3111","454","610","2020-02-15","09:57:00"
"3112","4","610","2020-02-15","15:11:00"
"3113","18","610","2020-04-04","21:59:00"
"3114","522","610","2020-04-17","20:49:00"
"3115","336","610","2020-07-21","13:00:00"
"3116","264","610","2020-10-29","04:43:00"
"3117","223","610","2020-11-20","01:47:00"
"3118","391","611","2020-05-01","13:45:00"
"3119","515","611","2020-08-23","17:04:00"
"3120","422","611","2020-08-27","02:14:00"
"3121","486","611","2020-08-29","04:59:00"
"3122","493","612","2020-01-12","15:42:00"
"3123","506","612","2020-01-18","17:34:00"
"3124","572","612","2020-08-03","18:35:00"
"3125","336","612","2020-08-08","18:23:00"
"3126","330","612","2020-10-08","03:21:00"
"3127","312","612","2020-11-10","16:14:00"
"3128","228","612","2020-11-11","16:22:00"
"3129","74","613","2020-02-24","05:54:00"
"3130","392","613","2020-03-19","22:37:00"
"3131","81","613","2020-03-29","09:40:00"
"3132","105","613","2020-05-30","00:04:00"
"3133","227","613","2020-10-23","16:59:00"
"3134","354","614","2020-09-20","14:04:00"
"3135","58","614","2020-10-28","19:43:00"
"3136","283","614","2020-11-01","21:16:00"
"3137","69","615","2020-01-10","14:05:00"
"3138","4","615","2020-03-08","14:32:00"
"3139","9","615","2020-08-11","20:12:00"
"3140","416","615","2020-12-02","15:19:00"
"3141","414","615","2020-12-17","23:53:00"
"3142","284","616","2020-08-12","08:36:00"
"3143","36","617","2020-03-09","06:16:00"
"3144","59","617","2020-04-27","00:34:00"
"3145","11","617","2020-08-07","19:53:00"
"3146","439","617","2020-08-11","07:22:00"
"3147","148","617","2020-09-28","16:13:00"
"3148","63","617","2020-11-23","07:31:00"
"3149","8","618","2020-11-15","16:56:00"
"3150","548","619","2020-07-07","14:25:00"
"3151","520","619","2020-08-10","07:27:00"
"3152","85","619","2020-08-14","23:16:00"
"3153","562","619","2020-09-09","15:20:00"
"3154","62","620","2020-01-28","19:01:00"
"3155","333","620","2020-05-11","06:35:00"
"3156","135","620","2020-06-11","19:01:00"
"3157","241","620","2020-07-03","00:27:00"
"3158","70","620","2020-07-16","18:23:00"
"3159","393","620","2020-08-28","02:11:00"
"3160","265","620","2020-09-10","04:04:00"
"3161","245","620","2020-10-29","05:47:00"
"3162","394","621","2020-03-12","03:00:00"
"3163","399","621","2020-04-05","12:32:00"
"3164","493","621","2020-07-24","22:36:00"
"3165","55","621","2020-12-03","20:54:00"
"3166","344","622","2020-01-12","08:11:00"
"3167","281","622","2020-09-23","14:51:00"
"3168","93","622","2020-09-23","23:41:00"
"3169","437","622","2020-09-24","04:04:00"
"3170","152","622","2020-11-10","16:41:00"
"3171","445","622","2020-12-15","03:47:00"
"3172","16","623","2020-02-07","03:58:00"
"3173","4","623","2020-02-19","19:11:00"
"3174","317","623","2020-07-09","21:18:00"
"3175","497","623","2020-07-14","17:32:00"
"3176","239","623","2020-08-25","08:32:00"
"3177","99","623","2020-09-01","01:35:00"
"3178","282","623","2020-12-02","18:16:00"
"3179","167","624","2020-03-04","05:47:00"
"3180","357","624","2020-06-04","11:42:00"
"3181","84","624","2020-06-19","08:28:00"
"3182","195","624","2020-08-10","14:48:00"
"3183","183","624","2020-08-19","11:28:00"
"3184","49","625","2020-04-23","09:25:00"
"3185","187","625","2020-09-07","09:54:00"
"3186","315","625","2020-11-20","06:19:00"
"3187","290","625","2020-11-21","05:37:00"
"3188","282","625","2020-11-22","03:19:00"
"3189","263","626","2020-01-03","19:34:00"
"3190","266","626","2020-01-20","01:52:00"
"3191","411","626","2020-02-13","21:44:00"
"3192","170","626","2020-02-26","22:53:00"
"3193","179","626","2020-06-29","03:37:00"
"3194","479","626","2020-08-28","12:22:00"
"3195","12","627","2020-03-25","05:14:00"
"3196","23","627","2020-07-05","07:21:00"
"3197","400","627","2020-12-14","16:18:00"
"3198","261","628","2020-03-28","20:31:00"
"3199","185","628","2020-06-04","00:45:00"
"3200","132","628","2020-06-12","16:34:00"
"3201","67","628","2020-08-27","00:32:00"
"3202","63","628","2020-09-03","20:32:00"
"3203","148","628","2020-09-09","09:51:00"
"3204","533","629","2020-01-03","18:30:00"
"3205","390","629","2020-01-05","06:56:00"
"3206","226","629","2020-02-15","18:42:00"
"3207","112","629","2020-11-12","15:23:00"
"3208","305","630","2020-06-01","08:46:00"
"3209","304","630","2020-07-23","04:17:00"
"3210","492","630","2020-08-09","05:07:00"
"3211","174","630","2020-08-24","15:37:00"
"3212","520","630","2020-11-30","03:50:00"
"3213","85","630","2020-12-17","19:03:00"
"3214","47","631","2020-01-13","07:41:00"
"3215","70","631","2020-03-11","10:36:00"
"3216","194","631","2020-03-17","09:26:00"
"3217","154","631","2020-06-10","21:02:00"
"3218","128","631","2020-08-30","19:33:00"
"3219","193","631","2020-11-27","05:48:00"
"3220","153","631","2020-12-19","07:15:00"
"3221","271","632","2020-01-03","15:09:00"
"3222","394","632","2020-01-15","20:01:00"
"3223","303","632","2020-02-06","09:30:00"
"3224","373","632","2020-05-26","23:29:00"
"3225","465","632","2020-08-19","10:29:00"
"3226","192","632","2020-08-29","19:49:00"
"3227","312","633","2020-01-15","04:26:00"
"3228","69","633","2020-02-16","17:59:00"
"3229","192","633","2020-02-24","16:41:00"
"3230","46","633","2020-03-03","01:56:00"
"3231","489","633","2020-08-18","23:51:00"
"3232","551","633","2020-10-15","10:39:00"
"3233","320","633","2020-10-23","18:08:00"
"3234","47","633","2020-12-01","02:11:00"
"3235","452","634","2020-01-22","11:43:00"
"3236","7","634","2020-03-11","10:05:00"
"3237","287","634","2020-05-01","13:21:00"
"3238","387","634","2020-06-04","06:00:00"
"3239","314","634","2020-10-19","07:47:00"
"3240","102","635","2020-01-06","04:21:00"
"3241","198","635","2020-01-18","04:30:00"
"3242","500","635","2020-03-05","00:26:00"
"3243","7","635","2020-03-17","19:26:00"
"3244","137","635","2020-09-21","02:25:00"
"3245","389","636","2020-01-03","14:22:00"
"3246","291","636","2020-03-20","19:40:00"
"3247","296","636","2020-03-28","01:13:00"
"3248","502","636","2020-08-20","18:00:00"
"3249","537","636","2020-12-03","03:47:00"
"3250","312","637","2020-02-25","03:31:00"
"3251","13","637","2020-03-29","21:15:00"
"3252","337","637","2020-04-10","09:01:00"
"3253","400","637","2020-04-21","10:03:00"
"3254","110","637","2020-11-28","08:12:00"
"3255","192","638","2020-01-14","02:30:00"
"3256","25","638","2020-02-01","11:04:00"
"3257","226","638","2020-07-05","04:21:00"
"3258","539","638","2020-08-19","17:15:00"
"3259","23","639","2020-03-04","21:11:00"
"3260","108","639","2020-03-20","12:50:00"
"3261","62","639","2020-04-29","20:08:00"
"3262","348","639","2020-08-29","14:53:00"
"3263","374","639","2020-10-27","23:31:00"
"3264","11","639","2020-12-29","06:10:00"
"3265","157","640","2020-02-02","09:39:00"
"3266","303","640","2020-03-31","08:02:00"
"3267","120","640","2020-05-31","05:41:00"
"3268","41","640","2020-06-19","11:08:00"
"3269","212","640","2020-11-12","06:33:00"
"3270","600","640","2020-11-28","00:55:00"
"3271","92","641","2020-01-05","13:48:00"
"3272","93","641","2020-02-26","19:28:00"
"3273","73","641","2020-07-24","10:45:00"
"3274","351","641","2020-12-04","18:11:00"
"3275","499","642","2020-01-17","11:20:00"
"3276","333","642","2020-01-20","05:47:00"
"3277","143","642","2020-02-15","07:00:00"
"3278","258","642","2020-02-25","00:04:00"
"3279","25","642","2020-03-31","10:07:00"
"3280","77","643","2020-01-12","10:35:00"
"3281","346","643","2020-01-17","14:00:00"
"3282","365","643","2020-02-16","19:22:00"
"3283","316","643","2020-08-21","01:08:00"
"3284","376","643","2020-08-23","20:17:00"
"3285","480","643","2020-11-16","02:17:00"
"3286","13","643","2020-11-16","22:38:00"
"3287","584","643","2020-12-17","05:04:00"
"3288","403","644","2020-01-30","01:33:00"
"3289","103","644","2020-02-01","15:31:00"
"3290","225","644","2020-04-24","04:16:00"
"3291","11","644","2020-08-12","07:24:00"
"3292","266","644","2020-09-27","13:57:00"
"3293","315","644","2020-10-12","05:24:00"
"3294","74","645","2020-01-09","01:08:00"
"3295","78","645","2020-05-26","10:04:00"
"3296","156","645","2020-10-09","09:51:00"
"3297","387","646","2020-02-09","07:31:00"
"3298","159","646","2020-08-01","21:36:00"
"3299","302","646","2020-09-17","10:56:00"
"3300","322","647","2020-03-08","10:08:00"
"3301","155","647","2020-03-18","03:33:00"
"3302","14","647","2020-06-20","13:09:00"
"3303","206","648","2020-09-06","06:33:00"
"3304","156","648","2020-11-02","04:35:00"
"3305","181","649","2020-03-29","11:56:00"
"3306","306","649","2020-05-07","04:26:00"
"3307","457","649","2020-12-29","14:50:00"
"3308","416","650","2020-01-29","12:22:00"
"3309","259","650","2020-02-01","04:49:00"
"3310","404","650","2020-02-05","09:15:00"
"3311","169","650","2020-08-10","04:55:00"
"3312","363","650","2020-12-17","09:44:00"
"3313","326","651","2020-02-24","02:07:00"
"3314","565","651","2020-05-05","22:08:00"
"3315","74","651","2020-06-17","01:47:00"
"3316","387","651","2020-08-05","18:23:00"
"3317","226","651","2020-10-09","01:18:00"
"3318","177","652","2020-01-14","10:14:00"
"3319","105","652","2020-02-01","17:37:00"
"3320","273","652","2020-02-20","08:33:00"
"3321","321","652","2020-04-09","23:37:00"
"3322","309","652","2020-04-19","22:44:00"
"3323","404","652","2020-09-12","23:35:00"
"3324","468","653","2020-01-12","18:27:00"
"3325","15","653","2020-02-03","17:46:00"
"3326","73","653","2020-07-15","03:06:00"
"3327","518","654","2020-02-27","19:01:00"
"3328","128","654","2020-06-10","23:23:00"
"3329","73","654","2020-09-12","23:30:00"
"3330","472","654","2020-09-23","11:19:00"
"3331","130","655","2020-01-12","00:31:00"
"3332","23","655","2020-04-27","01:01:00"
"3333","108","655","2020-07-16","12:40:00"
"3334","333","655","2020-10-20","09:48:00"
"3335","61","655","2020-12-05","03:11:00"
"3336","320","656","2020-08-19","05:59:00"
"3337","110","656","2020-11-01","22:30:00"
"3338","473","656","2020-11-28","11:27:00"
"3339","93","656","2020-12-06","15:39:00"
"3340","510","657","2020-01-19","13:35:00"
"3341","600","657","2020-01-22","01:26:00"
"3342","191","657","2020-02-15","03:04:00"
"3343","571","657","2020-12-05","06:06:00"
"3344","531","657","2020-12-17","12:01:00"
"3345","538","658","2020-06-13","14:57:00"
"3346","26","658","2020-08-13","19:09:00"
"3347","556","658","2020-11-22","06:30:00"
"3348","356","659","2020-01-17","23:57:00"
"3349","243","659","2020-10-03","00:07:00"
"3350","301","660","2020-08-01","21:02:00"
"3351","165","660","2020-08-29","00:48:00"
"3352","572","660","2020-08-30","03:43:00"
"3353","409","661","2020-02-11","15:12:00"
"3354","312","661","2020-04-04","17:02:00"
"3355","493","661","2020-04-16","17:24:00"
"3356","379","661","2020-05-26","10:20:00"
"3357","114","661","2020-07-04","04:12:00"
"3358","39","661","2020-07-12","12:56:00"
"3359","328","661","2020-10-16","21:15:00"
"3360","1","661","2020-12-02","08:30:00"
"3361","313","662","2020-02-25","08:49:00"
"3362","94","662","2020-07-05","01:47:00"
"3363","315","662","2020-08-02","05:48:00"
"3364","262","663","2020-07-14","01:31:00"
"3365","557","663","2020-10-25","18:41:00"
"3366","181","664","2020-05-05","23:00:00"
"3367","341","664","2020-06-06","15:25:00"
"3368","444","664","2020-06-10","20:48:00"
"3369","262","664","2020-08-07","04:44:00"
"3370","396","664","2020-08-09","08:51:00"
"3371","27","664","2020-08-19","09:25:00"
"3372","501","664","2020-11-18","10:48:00"
"3373","337","664","2020-11-25","10:53:00"
"3374","444","664","2020-12-04","00:10:00"
"3375","86","665","2020-01-11","16:35:00"
"3376","395","665","2020-02-09","18:14:00"
"3377","308","665","2020-03-22","10:44:00"
"3378","533","665","2020-04-06","05:22:00"
"3379","318","665","2020-08-30","22:59:00"
"3380","277","665","2020-09-15","11:36:00"
"3381","441","665","2020-09-23","14:48:00"
"3382","60","665","2020-09-23","16:37:00"
"3383","188","666","2020-01-18","14:37:00"
"3384","310","666","2020-03-15","11:27:00"
"3385","316","666","2020-04-03","02:09:00"
"3386","520","666","2020-04-18","16:13:00"
"3387","326","667","2020-03-01","23:10:00"
"3388","304","667","2020-05-18","22:38:00"
"3389","31","667","2020-10-14","13:33:00"
"3390","304","667","2020-11-23","01:14:00"
"3391","312","667","2020-12-03","07:13:00"
"3392","578","668","2020-02-14","03:59:00"
"3393","134","668","2020-03-24","19:47:00"
"3394","279","668","2020-05-13","01:00:00"
"3395","319","668","2020-09-29","03:06:00"
"3396","503","669","2020-05-07","06:22:00"
"3397","286","669","2020-10-10","02:57:00"
"3398","68","669","2020-12-10","23:12:00"
"3399","343","670","2020-03-02","07:07:00"
"3400","30","670","2020-03-28","08:21:00"
"3401","186","670","2020-06-28","03:32:00"
"3402","131","670","2020-07-06","16:45:00"
"3403","27","670","2020-07-26","07:56:00"
"3404","119","670","2020-11-12","03:53:00"
"3405","496","670","2020-12-08","13:07:00"
"3406","12","671","2020-01-23","16:14:00"
"3407","418","671","2020-02-10","04:31:00"
"3408","33","671","2020-03-22","15:18:00"
"3409","335","671","2020-11-04","15:13:00"
"3410","340","672","2020-01-15","23:46:00"
"3411","327","672","2020-04-14","21:47:00"
"3412","215","672","2020-05-25","11:50:00"
"3413","118","673","2020-02-01","00:33:00"
"3414","14","673","2020-06-06","16:58:00"
"3415","28","673","2020-09-28","06:59:00"
"3416","379","673","2020-11-29","09:57:00"
"3417","118","674","2020-04-05","12:21:00"
"3418","288","674","2020-07-14","22:58:00"
"3419","229","674","2020-08-30","02:43:00"
"3420","255","674","2020-11-26","07:26:00"
"3421","368","675","2020-04-24","08:34:00"
"3422","504","675","2020-12-09","19:19:00"
"3423","98","675","2020-12-18","18:35:00"
"3424","449","675","2020-12-23","12:49:00"
"3425","92","675","2020-12-30","08:50:00"
"3426","217","676","2020-02-05","14:54:00"
"3427","344","676","2020-04-22","16:06:00"
"3428","324","676","2020-05-26","04:10:00"
"3429","158","676","2020-09-13","13:09:00"
"3430","250","676","2020-11-06","17:40:00"
"3431","239","676","2020-11-13","09:49:00"
"3432","166","676","2020-11-16","16:40:00"
"3433","44","676","2020-11-19","10:46:00"
"3434","88","677","2020-01-08","08:10:00"
"3435","260","677","2020-01-17","08:15:00"
"3436","239","677","2020-04-06","02:31:00"
"3437","326","678","2020-02-11","23:16:00"
"3438","179","678","2020-06-29","22:54:00"
"3439","121","678","2020-07-07","21:19:00"
"3440","205","678","2020-09-02","00:31:00"
"3441","183","678","2020-09-18","15:17:00"
"3442","361","678","2020-10-23","21:03:00"
"3443","286","678","2020-11-15","03:57:00"
"3444","184","679","2020-02-26","23:42:00"
"3445","375","679","2020-03-14","23:00:00"
"3446","318","679","2020-04-05","23:31:00"
"3447","75","679","2020-07-11","10:16:00"
"3448","415","679","2020-07-17","08:24:00"
"3449","133","679","2020-11-04","05:03:00"
"3450","167","679","2020-11-30","05:47:00"
"3451","113","679","2020-12-24","07:07:00"
"3452","446","680","2020-03-08","11:59:00"
"3453","167","680","2020-05-19","14:59:00"
"3454","472","680","2020-06-26","11:28:00"
"3455","592","680","2020-08-01","15:34:00"
"3456","328","680","2020-09-23","23:17:00"
"3457","2","681","2020-01-11","16:18:00"
"3458","86","681","2020-01-31","13:00:00"
"3459","293","681","2020-02-03","15:40:00"
"3460","405","681","2020-02-26","06:40:00"
"3461","260","681","2020-08-07","21:49:00"
"3462","334","681","2020-08-28","02:36:00"
"3463","184","682","2020-05-22","04:32:00"
"3464","88","682","2020-11-05","02:15:00"
"3465","136","682","2020-11-20","16:28:00"
"3466","365","682","2020-12-17","20:33:00"
"3467","182","683","2020-01-12","21:18:00"
"3468","578","683","2020-04-22","16:25:00"
"3469","307","683","2020-05-18","08:54:00"
"3470","175","683","2020-10-17","17:00:00"
"3471","328","683","2020-12-07","11:06:00"
"3472","358","684","2020-05-04","21:44:00"
"3473","304","684","2020-10-22","23:39:00"
"3474","313","685","2020-09-19","05:47:00"
"3475","456","685","2020-10-01","18:29:00"
"3476","318","685","2020-10-05","11:13:00"
"3477","520","685","2020-12-26","12:08:00"
"3478","315","686","2020-01-04","03:44:00"
"3479","332","686","2020-01-23","05:07:00"
"3480","309","686","2020-03-30","01:00:00"
"3481","21","686","2020-04-12","00:04:00"
"3482","176","686","2020-07-11","06:40:00"
"3483","497","686","2020-09-05","14:45:00"
"3484","318","686","2020-09-20","03:39:00"
"3485","177","687","2020-01-13","07:18:00"
"3486","241","687","2020-02-02","12:38:00"
"3487","123","687","2020-02-21","22:28:00"
"3488","479","687","2020-03-27","23:25:00"
"3489","12","687","2020-07-25","05:17:00"
"3490","418","688","2020-02-14","21:45:00"
"3491","33","688","2020-02-19","20:00:00"
"3492","335","688","2020-02-25","15:41:00"
"3493","340","688","2020-03-31","06:13:00"
"3494","327","688","2020-07-07","09:10:00"
"3495","215","688","2020-08-15","07:13:00"
"3496","14","688","2020-11-15","15:57:00"
"3497","118","688","2020-11-15","19:47:00"
"3498","28","689","2020-04-01","16:29:00"
"3499","118","689","2020-04-08","10:32:00"
"3500","379","689","2020-04-21","20:10:00"
"3501","229","689","2020-07-01","02:05:00"
"3502","288","689","2020-08-20","12:49:00"
"3503","255","690","2020-03-02","03:53:00"
"3504","98","690","2020-03-04","00:58:00"
"3505","368","690","2020-03-08","15:10:00"
"3506","504","690","2020-05-06","03:46:00"
"3507","449","690","2020-12-27","10:22:00"
"3508","92","691","2020-06-23","23:06:00"
"3509","217","691","2020-07-12","05:14:00"
"3510","344","691","2020-08-09","13:07:00"
"3511","324","691","2020-08-11","16:49:00"
"3512","250","691","2020-11-13","09:54:00"
"3513","166","691","2020-11-30","21:34:00"
"3514","158","691","2020-12-30","06:23:00"
"3515","262","692","2020-01-21","02:02:00"
"3516","315","692","2020-02-05","07:05:00"
